,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
4433,KEGG_2021_Human,Drug metabolism,24/108,0.1339075006968787,0.9999960678739984,0,0,1.3321133748119232,2.6783551583310143,RRM2;ADH1C;MAOA;ADH1B;ADH1A;UGT2B17;GSTT2;NME3;UGT2B28;FMO2;CYP3A4;NME1;TYMP;ALDH3A1;ADH4;CYP2A7;NAT1;NAT2;GSTA3;GSTA1;AOX1;TK1;CES1;GSTM5
4434,KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,32/150,0.143213957677325,0.9999960678739984,0,0,1.2646340578834112,2.45770950502734,KCNE1;CALML5;ATP2A3;ADCY4;ATP1A3;ADRB1;CACNA1D;ATP1A2;ADRB2;ADRA1A;GNAI1;SLC8A2;CACNG6;PLN;CREB3L3;CREB3L4;CREB3L1;SCN7A;TNNI3;SCN5A;CACNG1;CACNG4;CACNG5;CACNA2D1;ACTC1;PPP1R1A;PPP2R2C;PPP2R2B;MYL2;FXYD2;SCN4B;CREB5
4441,KEGG_2021_Human,Bladder cancer,10/41,0.1761661837031582,0.9999960678739984,0,0,1.5028764279246734,2.6094856767061136,CDKN2A;EGF;MMP1;ERBB2;E2F1;E2F2;MMP9;FGFR3;EGFR;TYMP
4442,KEGG_2021_Human,Proximal tubule bicarbonate reclamation,6/23,0.2097582830729892,0.9999960678739984,0,0,1.6438602628817032,2.567380044907273,FXYD2;CA4;ATP1A3;ATP1A2;PCK1;AQP1
4443,KEGG_2021_Human,AMPK signaling pathway,25/120,0.2128504853583392,0.9999960678739984,0,0,1.226471646085601,1.8975543801401704,PFKFB1;PFKFB3;IRS2;SLC2A4;ACACB;ADRA1A;FOXO1;LIPE;CREB3L3;CREB3L4;CREB3L1;HNF4A;LEPR;CD36;PCK1;PPARGC1A;ADIPOQ;IGF1;CCNA2;PPP2R2C;PPP2R2B;SCD;LEP;PPARG;CREB5
4444,KEGG_2021_Human,Focal adhesion,40/201,0.2285713002999215,0.9999960678739984,0,0,1.158188829111732,1.7093790940182991,MYLK2;TNXB;LAMA2;LAMA3;EGFR;MYLK;COMP;RELN;IBSP;PDGFD;ERBB2;SPP1;RAC3;TNR;FLNC;PAK3;PAK5;CAV3;VWF;LAMB3;CAV2;EGF;CAV1;FN1;VEGFD;IGF1;COL1A1;MAPK10;MYL7;COL1A2;COL2A1;MYL2;COL4A3;COL9A1;ITGA7;COL6A6;TLN2;COL6A5;PPP1R12B;MET
4445,KEGG_2021_Human,Adipocytokine signaling pathway,15/69,0.2289757506926167,0.9999960678739984,0,0,1.2941668244053253,1.9077820125205989,ACSL1;ADIPOQ;SLC2A1;IRS2;SLC2A4;ACACB;MAPK10;SOCS3;LEP;LEPR;CD36;PPARA;PCK1;PPARGC1A;RXRG
4680,KEGG_2021_Human,Phosphatidylinositol signaling system,4/97,0.999985800725479,0.9999960678739984,0,0,0.1992884295231747,2.829771210046027e-06,CALML5;PLCZ1;ITPKA;PIK3C2G
4681,KEGG_2021_Human,Neurotrophin signaling pathway,6/119,0.9999872505526208,0.9999960678739984,0,0,0.2458628130615559,3.1346349800968123e-06,NTF4;MAPK10;NGFR;NTRK2;CALML5;NTRK3
4682,KEGG_2021_Human,Natural killer cell mediated cytotoxicity,7/131,0.9999895135409465,0.9999960678739984,0,0,0.2612926071461208,2.7400485925616994e-06,FCGR3A;IFNG;RAET1L;RAC3;GZMB;ULBP2;ULBP1
4683,KEGG_2021_Human,Spinocerebellar ataxia,8/143,0.9999912442423594,0.9999960678739984,0,0,0.2741811236002225,2.400673977742841e-06,MAPK10;GRIA2;RELN;ATP2A3;VLDLR;SLC1A6;GRIN2B;GRIN2D
4684,KEGG_2021_Human,Endocytosis,20/252,0.9999923376108896,0.9999960678739984,0,0,0.3978459306030806,3.048462005503691e-06,CAV3;CAV2;CAV1;IQSEC3;HSPA6;CBLC;EGFR;TGFBR2;EPN3;EHD2;GRK3;PARD6B;RAB31;CAPZA3;PSD2;CXCR2;FGFR4;FOLR2;FGFR3;SH3GL2
4685,KEGG_2021_Human,RNA degradation,2/79,0.999992783014202,0.9999960678739984,0,0,0.1203989786733775,8.689208546750095e-07,EXOSC4;ENO2
4686,KEGG_2021_Human,Yersinia infection,7/137,0.9999932049331648,0.9999960678739984,0,0,0.2491414251470908,1.692938387142352e-06,PYCARD;MAPK10;IL6;FN1;RAC3;FOS;MAP2K6
4687,KEGG_2021_Human,Huntington disease,26/306,0.9999932474091447,0.9999960678739984,0,0,0.4279997558693087,2.890116995385603e-06,GRIA2;DNAH8;CACNA1B;DNAH9;COX7A1;BBC3;TUBB8;TUBA3E;TUBA3D;CREB3L3;CREB3L4;TUBB3;CREB3L1;PPARGC1A;GRIA4;DNAH11;KCNJ10;GPX3;DNAH14;COX6C;GRIN2B;MAPK10;PPARG;HAP1;STX1A;CREB5
4688,KEGG_2021_Human,Lysosome,6/128,0.9999936957769118,0.9999960678739984,0,0,0.2276000389988439,1.434845943537113e-06,HYAL1;LAMP3;SLC11A1;CTSG;CTSE;AP1M2
4689,KEGG_2021_Human,Herpes simplex virus 1 infection,11/498,0.9999937603258998,0.9999960678739984,0,0,0.1023409555999958,6.385762023010962e-07,SOCS3;IL6;IFNG;OAS1;OAS2;OAS3;IRF7;LTA;TAP1;IL12B;ZNF730
4690,KEGG_2021_Human,Pathways of neurodegeneration,37/475,0.9999938380746012,0.9999960678739984,0,0,0.3867742987606001,2.3832817179095065e-06,PRKN;GRIA2;CALML5;DNAH8;CACNA1B;ATP2A3;CACNA1D;DNAH9;COX7A1;RYR3;TUBB8;TUBA3E;TUBA3D;CASP12;WNT11;TUBB3;NEFL;NOS1;GRIA4;MAP2K6;SNCA;WNT10B;DNAH11;FZD4;GPX3;WNT7B;DNAH14;COX6C;DKK1;GRIN2B;GRIN2D;DKK4;MAPK10;IL6;CAT;HAP1;STX1A
4659,KEGG_2021_Human,Human immunodeficiency virus 1 infection,22/212,0.9989388821366776,0.9999960678739984,0,0,0.5360574979411544,0.0005691221931256012,CALML5;TAP1;FOS;CDC25C;GNG11;GNAI1;GNG13;GNGT1;MAPK10;CCNB2;CCNB1;GNG2;GNG4;CFL2;CHEK1;CDK1;RAC3;PAK3;PAK5;AP1M2;APOBEC3B;MAP2K6
4660,KEGG_2021_Human,NF-kappa B signaling pathway,8/104,0.9989629473722114,0.9999960678739984,0,0,0.3864881458392368,0.0004010165208291187,EDAR;CCL13;CXCL12;BCL2A1;CCL21;LTA;LTB;CXCL2
4661,KEGG_2021_Human,Hepatocellular carcinoma,16/168,0.9990100628161928,0.9999960678739984,0,0,0.4876306073334429,0.0004829627610201064,WNT10B;FZD4;CDKN2A;WNT7B;LEF1;GSTT2;EGFR;TGFBR2;WNT11;TERT;GSTA3;GSTA1;E2F1;E2F2;MET;GSTM5
4662,KEGG_2021_Human,Lipid and atherosclerosis,22/215,0.999205060686402,0.9999960678739984,0,0,0.5276277095202647,0.00041959880914107313,CALML5;MMP1;HSPA6;MMP3;VLDLR;FOS;CXCL2;MMP9;PYCARD;SELP;MAPK10;CYP2A7;IL6;CYP1A1;IRF7;IL12B;OLR1;PPARG;CD36;APOB;RXRG;MAP2K6
4663,KEGG_2021_Human,Non-alcoholic fatty liver disease,14/155,0.999238641781012,0.9999960678739984,0,0,0.4600125215654775,0.00035036770872978707,CEBPA;ADIPOQ;IRS2;FOS;COX6C;COX7A1;MAPK10;SOCS3;MLXIPL;IL6;LEP;LEPR;PPARG;PPARA
4612,KEGG_2021_Human,Wnt signaling pathway,20/166,0.9818696773921688,0.9999960678739984,0,0,0.6355432128097966,0.0116283376852493,WNT10B;FZD4;WNT7B;LEF1;DKK1;TLE6;DKK4;MAPK10;SFRP1;WNT11;SOX17;DAAM2;BAMBI;WIF1;CCN4;RAC3;RSPO3;RSPO1;NOTUM;LGR6
4613,KEGG_2021_Human,Sphingolipid metabolism,4/49,0.9821579220056093,0.9999960678739984,0,0,0.4130704154479982,0.0074365756105091,NEU4;DEGS2;PLPP3;PLPP1
4614,KEGG_2021_Human,Measles,16/139,0.9828973040810935,0.9999960678739984,0,0,0.6036718134860986,0.0104137228594472,STAT5A;CLEC4M;HSPA6;MX1;FOS;BBC3;MAPK10;IL6;CCNE2;OAS1;CCNE1;CD209;OAS2;OAS3;IRF7;IL12B
4615,KEGG_2021_Human,Pantothenate and CoA biosynthesis,1/21,0.983245640902166,0.9999960678739984,0,0,0.2325084841628959,0.0039285333419802,ALDH2
4616,KEGG_2021_Human,Toll-like receptor signaling pathway,11/104,0.9840412510516192,0.9999960678739984,0,0,0.5491311852353332,0.0088341265308336,MAPK10;CXCL10;CXCL11;IL6;CXCL9;CD80;IRF7;SPP1;IL12B;FOS;MAP2K6
4649,KEGG_2021_Human,Circadian rhythm,1/31,0.9976115533537931,0.9999960678739984,0,0,0.1549113876319758,0.00037044014882847465,PER1
4650,KEGG_2021_Human,RNA polymerase,1/31,0.9976115533537931,0.9999960678739984,0,0,0.1549113876319758,0.00037044014882847465,POLR3K
4651,KEGG_2021_Human,Inositol phosphate metabolism,5/73,0.9979471950166088,0.9999960678739984,0,0,0.3413122043834521,0.0007013675259773237,MIOX;PLCZ1;ITPKA;PIK3C2G;PLCH2
4652,KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,20/193,0.998384038793136,0.9999960678739984,0,0,0.5354668735341636,0.0008659935898172933,CALML5;LEF1;FOS;GNG11;FGF2;CXCL2;GNG13;GNGT1;MAPK10;RCAN1;ZFP36;IL6;GNG2;GNG4;IRF7;E2F1;CCR8;E2F2;CCR4;MAP2K6
4653,KEGG_2021_Human,Hedgehog signaling pathway,3/56,0.9984586237825136,0.9999960678739984,0,0,0.2628375564596213,0.0004054441098778467,HHATL;GRK3;BOC
4654,KEGG_2021_Human,Apoptosis,13/142,0.9986355452689823,0.9999960678739984,0,0,0.4671004584290227,0.0006377726353233552,NGFR;BCL2A1;GZMB;FOS;BBC3;LMNB1;TP53AIP1;MAPK10;TUBA3E;TUBA3D;CASP12;PMAIP1;BIRC5
4655,KEGG_2021_Human,Chronic myeloid leukemia,5/76,0.99866763262631,0.9999960678739984,0,0,0.3268307466543314,0.0004357489769258131,STAT5A;CDKN2A;E2F1;E2F2;TGFBR2
4656,KEGG_2021_Human,NOD-like receptor signaling pathway,18/181,0.998772743681057,0.9999960678739984,0,0,0.5115089514066496,0.0006281381149331273,GBP5;NOD2;ANTXR2;CXCL2;PYCARD;MAPK10;TRPM2;IL6;CASP12;AIM2;NLRP6;OAS1;OAS2;OAS3;IRF7;TXNIP;PYDC1;CAMP
4657,KEGG_2021_Human,Pathogenic Escherichia coli infection,20/197,0.9989066307799152,0.9999960678739984,0,0,0.523237415041389,0.0005724046662797116,FOS;CLDN6;CLDN11;PYCARD;TUBB8;MAPK10;CLDN5;TUBA3E;TUBA3D;IL6;CLDN3;CLDN9;CLDN25;CLDN14;TUBB3;CLDN8;CLDN19;MYH11;PAK3;WASF3
4658,KEGG_2021_Human,Toxoplasmosis,9/112,0.9989170182985392,0.9999960678739984,0,0,0.4051912026946701,0.0004390524439277686,MAPK10;IFNG;LAMA2;LAMB3;HSPA6;LAMA3;IL12B;GNAI1;MAP2K6
4627,KEGG_2021_Human,Mannose type O-glycan biosynthesis,1/23,0.9886521628928268,0.9999960678739984,0,0,0.2113456396544631,0.0024120275717785,MGAT5B
4701,KEGG_2021_Human,Ribosome,1/158,0.999995525767065,0.9999960678739984,0,0,0.0293721359195319,1.3141807190129577e-07,MRPL12
4702,KEGG_2021_Human,Spliceosome,3/150,0.9999955990747696,0.9999960678739984,0,0,0.0942217294388043,4.146636987977587e-07,RNU4-1;HSPA6;RNU4-2
4703,KEGG_2021_Human,Autophagy,4/137,0.9999957144280328,0.9999960678739984,0,0,0.1390115537924914,5.957452946040095e-07,MAPK10;MRAS;ATG9B;IRS2
4704,KEGG_2021_Human,Oxidative phosphorylation,2/133,0.999995766496818,0.9999960678739984,0,0,0.0705356468035025,2.986135172714523e-07,COX6C;COX7A1
4705,KEGG_2021_Human,Ribosome biogenesis in eukaryotes,1/108,0.9999960484434316,0.9999960678739984,0,0,0.0432295851482217,1.7082448865339525e-07,SNORD3A
4706,KEGG_2021_Human,mRNA surveillance pathway,2/98,0.9999960678739984,0.9999960678739984,0,0,0.0964580386610089,3.792859075703558e-07,PPP2R2C;PPP2R2B
1330,GO_Biological_Process_2023,Positive Regulation Of Neuron Differentiation (GO:0045666),9/42,0.3195609410505472,0.999996300842126,0,0,1.270098948670377,1.4489381327304325,DLX2;BMP2;MMD;VWC2;SOX11;PROX1;ASCL1;ECT2;NKX2-5
1329,GO_Biological_Process_2023,Lipid Modification (GO:0030258),9/42,0.3195609410505472,0.999996300842126,0,0,1.270098948670377,1.4489381327304325,PLPPR1;PLPP4;PLPPR3;PLPPR5;CYP1A1;MBOAT2;CYP3A4;PLPP3;PLPP1
1328,GO_Biological_Process_2023,Cardiac Ventricle Morphogenesis (GO:0003208),9/42,0.3195609410505472,0.999996300842126,0,0,1.270098948670377,1.4489381327304325,TGFBR3;MYL2;NPY2R;TBX20;GATA4;TNNI3;GATA3;PROX1;TGFBR2
1327,GO_Biological_Process_2023,Branching Morphogenesis Of An Epithelial Tube (GO:0048754),9/42,0.3195609410505472,0.999996300842126,0,0,1.270098948670377,1.4489381327304325,NELL1;CITED1;WT1;NOTCH4;NPNT;FGF2;MET;PAX2;TGFBR2
1326,GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),44/231,0.3179283363070515,0.999996300842126,0,0,1.096377629207996,1.2563712262857558,RET;FAXDC2;PELI2;ITLN1;CDCA8;FGF1;FGF2;RASGRP1;EGFR;AURKB;FGF5;RELN;THPO;ERBB2;LEPR;RSPO1;AMH;ROS1;DRD4;NTRK2;ANGPT1;EGF;NTRK3;ADIPOQ;PLAUR;VEGFD;MT3;MMP9;FGF17;CCNA2;MARCO;NELL1;BMP2;CLDN3;LEP;TYRO3;CLDN19;PECAM1;BIRC5;TEK;FGFR4;FGFR3;MET;DDR2
1325,GO_Biological_Process_2023,Cell Junction Assembly (GO:0034329),19/95,0.31544530492064,0.999996300842126,0,0,1.1645110858442296,1.3435779229401197,GPM6A;NLGN1;FN1;POU4F1;CDH7;CDH5;CLDN5;PARD6B;CDH2;CDH10;CDH11;CDH22;CDH12;SLITRK6;CDH13;DSG1;CDH15;TLN2;ADGRL3
1324,GO_Biological_Process_2023,Skin Development (GO:0043588),14/68,0.3100981850033544,0.999996300842126,0,0,1.207546178025883,1.4138751325875687,SPRR2F;ANXA1;ASCL4;AKR1C3;EVPL;COL1A1;COL1A2;COL5A1;KRT16;COL5A2;DACT2;TXNIP;IVL;S100A7
1323,GO_Biological_Process_2023,Intermediate Filament Organization (GO:0045109),14/68,0.3100981850033544,0.999996300842126,0,0,1.207546178025883,1.4138751325875687,KRT2;KRT24;KRT5;KRT31;KRT75;GFAP;BFSP2;KRT19;DES;KRT16;KRT37;KRT14;NEFL;INA
1322,GO_Biological_Process_2023,Regulation Of Presynapse Organization (GO:0099174),4/16,0.3099853419180109,0.999996300842126,0,0,1.5521275592036985,1.817898775205989,LRFN5;LRFN4;SLITRK3;SNCA
1321,GO_Biological_Process_2023,Regulation Of Presynapse Assembly (GO:1905606),4/16,0.3099853419180109,0.999996300842126,0,0,1.5521275592036985,1.817898775205989,LRFN5;LRFN4;SLITRK3;SNCA
1320,GO_Biological_Process_2023,Regulation Of Plasminogen Activation (GO:0010755),4/16,0.3099853419180109,0.999996300842126,0,0,1.5521275592036985,1.817898775205989,CLEC3B;F12;HPN;PLAUR
1319,GO_Biological_Process_2023,Regulation Of Interleukin-1 Production (GO:0032652),4/16,0.3099853419180109,0.999996300842126,0,0,1.5521275592036985,1.817898775205989,ORM1;SAA1;CCR7;ORM2
1318,GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911),4/16,0.3099853419180109,0.999996300842126,0,0,1.5521275592036985,1.817898775205989,NELL1;NR4A3;CCN4;IGF1
1317,GO_Biological_Process_2023,Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112),4/16,0.3099853419180109,0.999996300842126,0,0,1.5521275592036985,1.817898775205989,IL6;MMRN1;PLAUR;CTSG
1316,GO_Biological_Process_2023,Positive Regulation Of Collagen Metabolic Process (GO:0010714),4/16,0.3099853419180109,0.999996300842126,0,0,1.5521275592036985,1.817898775205989,CREB3L1;SCX;LARP6;VSIR
1315,GO_Biological_Process_2023,Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050),4/16,0.3099853419180109,0.999996300842126,0,0,1.5521275592036985,1.817898775205989,FGFBP1;ANXA1;RHOJ;FGF2
1346,GO_Biological_Process_2023,Mesenchymal Cell Migration (GO:0090497),7/32,0.3329915007392385,0.999996300842126,0,0,1.3038640226628897,1.4337788337839066,SEMA5A;NELL1;SEMA7A;SEMA3D;SEMA6D;SEMA3G;SOX10
1345,GO_Biological_Process_2023,Protein Homotetramerization (GO:0051289),11/53,0.3306459333483647,0.999996300842126,0,0,1.2197215244577695,1.3498745490787896,GBP5;ALDH1A3;TDO2;TRPA1;ALDH1A2;KIF25;AQP4;TK1;ACACB;RYR3;HCN1
1344,GO_Biological_Process_2023,Gonad Development (GO:0008406),11/53,0.3306459333483647,0.999996300842126,0,0,1.2197215244577695,1.3498745490787896,LHCGR;SRD5A2;BIK;WT1;KIT;DNAAF11;AKR1C3;GATA4;GATA3;INHBA;TEX19
1343,GO_Biological_Process_2023,Blood Vessel Morphogenesis (GO:0048514),11/53,0.3306459333483647,0.999996300842126,0,0,1.2197215244577695,1.3498745490787896,CCBE1;NELL1;CDH2;SOX17;WT1;CAV1;TBX20;TNNI3;PROX1;NKX2-5;TGFBR2
1342,GO_Biological_Process_2023,Calcium Ion Transport (GO:0006816),22/112,0.3292646578865339,0.999996300842126,0,0,1.1386312628417892,1.2648979780753982,CATSPER1;SLC24A2;TRPA1;CACNA2D1;CAV1;ATP2A3;CACNA1D;CSN2;CACNA1H;RYR3;SLC8A2;TRPM1;CACNG6;TRPM2;CDH23;NMUR1;CACNG1;TRPM5;TRPM6;MS4A1;RAMP1;TRPM3
1341,GO_Biological_Process_2023,Synaptic Vesicle Cycle (GO:0099504),8/37,0.3261713025984425,0.999996300842126,0,0,1.2846464271406377,1.43923123008936,RIMS1;NLGN1;CDH2;SYNDIG1;SLC17A7;CPLX2;STX1A;SNCA
1340,GO_Biological_Process_2023,Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649),8/37,0.3261713025984425,0.999996300842126,0,0,1.2846464271406377,1.43923123008936,NETO1;CAV3;FXYD2;FXYD1;DMD;SCN3B;SCN4B;SCN2B
1339,GO_Biological_Process_2023,Negative Regulation Of Transferase Activity (GO:0051348),8/37,0.3261713025984425,0.999996300842126,0,0,1.2846464271406377,1.43923123008936,CDKN1C;CDC20;PIF1;MYCNOS;ZFP36;BUB1B;IRS2;MAD2L1
1338,GO_Biological_Process_2023,Muscle Cell Differentiation (GO:0042692),8/37,0.3261713025984425,0.999996300842126,0,0,1.2846464271406377,1.43923123008936,MYOG;FBXO40;MYOCD;LBX2;ACTN3;ACTN2;DMD;SGCZ
1337,GO_Biological_Process_2023,Aortic Valve Morphogenesis (GO:0003180),8/37,0.3261713025984425,0.999996300842126,0,0,1.2846464271406377,1.43923123008936,ROBO2;TBX20;CDH11;GATA5;GATA4;GATA3;NKX2-5;TGFBR2
1336,GO_Biological_Process_2023,Gland Development (GO:0048732),15/74,0.3236262951425566,0.999996300842126,0,0,1.184130742355557,1.3358958523558486,CEBPA;ANXA1;NOTCH4;CAV1;LSR;NRG1;PROX1;SOX2;TGFBR3;WNT11;TG;WT1;SIX3;NKX2-5;MET
1335,GO_Biological_Process_2023,Response To Organic Cyclic Compound (GO:0014070),12/58,0.3234540115940238,0.999996300842126,0,0,1.2149491211840888,1.371311049038862,FOXA1;SFRP1;ANXA1;CYP24A1;GLDC;SPP1;CYP1A1;PMAIP1;CSN1S1;FGFR4;ESR1;DRD4
1334,GO_Biological_Process_2023,Regulation Of Neuron Death (GO:1901214),12/58,0.3234540115940238,0.999996300842126,0,0,1.2149491211840888,1.371311049038862,PRKN;CHGA;EGR1;EGLN3;GRM4;IFNG;KIF14;SNCG;SNCB;DKK1;GRIN2B;SNCA
1333,GO_Biological_Process_2023,Positive Regulation Of Mitochondrion Organization (GO:0010822),12/58,0.3234540115940238,0.999996300842126,0,0,1.2149491211840888,1.371311049038862,PYCARD;PRKN;MLLT11;BIK;PLAUR;PMAIP1;MGARP;MMP9;PPARGC1A;DCN;BBC3;AURKA
1332,GO_Biological_Process_2023,Glycosaminoglycan Biosynthetic Process (GO:0006024),12/58,0.3234540115940238,0.999996300842126,0,0,1.2149491211840888,1.371311049038862,CHST9;CHST6;CEMIP;GALNT5;HS3ST3A1;CHPF;ANGPT1;HYAL1;HAS1;B3GNT4;HAS3;CHST1
1331,GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),58/308,0.319749531692759,0.999996300842126,0,0,1.0811773498131647,1.2327771220077022,CSF3;PID1;AQP4;MT1X;IFIT1;CX3CL1;PYCARD;GHR;CRHBP;TCL1A;ZFP36;HYAL1;LEPR;IL12B;CCR7;CTSG;GBP5;EDN2;PTGIS;MME;DUSP1;FOXH1;LIFR;NPNT;DCSTAMP;GREM2;SFRP1;AIM2;OAS1;RUFY4;KIT;IL9R;CCL14;CCL13;CEBPA;CCL11;PDE1B;NPR2;LEF1;AKAP6;GATA3;LRP8;CCL7;IL21R;CCL17;CCL16;STAT5A;CCL25;EGR1;CCL24;CCL23;CCL21;CCL20;PDE2A;POU4F1;IL6;CXCL12;PF4
1362,GO_Biological_Process_2023,Negative Regulation Of Axonogenesis (GO:0050771),5/22,0.3469706206395538,0.999996300842126,0,0,1.3694957031510226,1.4496319761648742,RTN4R;SEMA3G;TRIM46;MT3;KIAA0319
1361,GO_Biological_Process_2023,Hexose Transmembrane Transport (GO:0008645),5/22,0.3469706206395538,0.999996300842126,0,0,1.3694957031510226,1.4496319761648742,SLC2A1;PPBP;SLC2A4;SLC50A1;SLC2A6
1360,GO_Biological_Process_2023,Dendritic Cell Differentiation (GO:0097028),5/22,0.3469706206395538,0.999996300842126,0,0,1.3694957031510226,1.4496319761648742,DCSTAMP;CCR7;DHRS2;BATF;TGFBR2
1359,GO_Biological_Process_2023,Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),9/43,0.3462979202394325,0.999996300842126,0,0,1.2326680672268908,1.3071900423557856,SEMA5A;CDH5;FGA;IL11;ANGPT1;ECSCR;NDNF;GATA3;TEK
1358,GO_Biological_Process_2023,Regulation Of Cell Death (GO:0010941),12/59,0.3461868674855439,0.999996300842126,0,0,1.1890267089180624,1.2612916742536542,PACRG;CCN5;AGR2;HBB;CCN4;AGR3;SNCG;HBA1;OLFM4;SNCB;CRYAB;SNCA
1357,GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),89/482,0.343050328487781,0.999996300842126,0,0,1.0554704427244763,1.1292247248451852,CNTFR;CITED1;KIF14;SCX;HSPB1;CX3CL1;AQP1;RNF157;COMP;TCL1A;LAMP3;CLEC5A;PDK4;FFAR4;PROK2;AMH;MAGEA3;MAGEA4;NAT8B;ANXA1;UNC5B;PLAUR;VSTM2L;MAPK8IP2;DKK1;MMP9;PAX2;POU3F3;TOX3;SFRP1;PAX7;CEACAM6;CEACAM5;CAT;TYRO3;BIRC5;DPEP1;ADAM8;ANGPTL4;CRYAB;PRKN;BCL2A1;HPN;LEF1;IFI6;GATA4;NDNF;ASCL1;EGFR;FOXO1;NTF4;SOCS3;MIEN1;NUAK2;PTPRZ1;ERBB2;PRAME;NKX2-5;PPARGC1A;NTSR1;SNCA;ANGPT4;NTRK2;STIL;EGR3;TSLP;ANGPT1;CBX4;CAV1;PLK1;CIDEA;HMGA2;AZU1;IGF1;KLF4;DHRS2;POU4F1;MT3;IL6;KRT18;PROC;WT1;ALB;CDK1;SPRY2;TEK;VIP;LACRT;MAD2L1
1356,GO_Biological_Process_2023,Positive Regulation Of MAP Kinase Activity (GO:0043406),18/91,0.3401435182836069,0.999996300842126,0,0,1.1484427004869846,1.2384664109699324,TENM1;EDN3;EGF;NTRK3;NOD2;FGF1;FGF2;DKK1;RASGRP1;EGFR;GHR;PDGFD;KIT;ERBB2;CD24;DRD4;ELANE;EZH2
1355,GO_Biological_Process_2023,Ventricular Septum Morphogenesis (GO:0060412),6/27,0.3399699509212045,0.999996300842126,0,0,1.3304203584577416,1.4353879236633622,ROBO2;TGFBR3;SOX11;PROX1;NKX2-5;TGFBR2
1354,GO_Biological_Process_2023,Respiratory Tube Development (GO:0030323),6/27,0.3399699509212045,0.999996300842126,0,0,1.3304203584577416,1.4353879236633622,CEBPA;FGF7;ZIC3;WNT7B;PROX1;PCSK5
1353,GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239),6/27,0.3399699509212045,0.999996300842126,0,0,1.3304203584577416,1.4353879236633622,RET;TERT;UNC5B;IFI6;INHBA;PF4
1352,GO_Biological_Process_2023,Positive Regulation Of Response To Wounding (GO:1903036),6/27,0.3399699509212045,0.999996300842126,0,0,1.3304203584577416,1.4353879236633622,KANK1;ANXA1;CLDN3;CLEC7A;PTN;MYLK
1351,GO_Biological_Process_2023,Positive Regulation Of Immune System Process (GO:0002684),6/27,0.3399699509212045,0.999996300842126,0,0,1.3304203584577416,1.4353879236633622,HCAR2;C6;IFNL1;C7;RSAD2;TNFRSF18
1350,GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021),6/27,0.3399699509212045,0.999996300842126,0,0,1.3304203584577416,1.4353879236633622,JPH2;P2RY6;STAC2;AKAP6;ANK2;TRDN
1349,GO_Biological_Process_2023,In Utero Embryonic Development (GO:0001701),6/27,0.3399699509212045,0.999996300842126,0,0,1.3304203584577416,1.4353879236633622,ARNT2;FOXD3;STIL;BMP2;WNT7B;ESRRB
1348,GO_Biological_Process_2023,Activation Of Phospholipase C Activity (GO:0007202),6/27,0.3399699509212045,0.999996300842126,0,0,1.3304203584577416,1.4353879236633622,P2RY12;P2RY6;NMUR1;HTR2A;AVPR1A;EGFR
1347,GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),16/80,0.3361091846048193,0.999996300842126,0,0,1.1643709173530248,1.269535987632603,CEBPA;MYOCD;CAV3;DUSP1;CDKN2A;ADIPOQ;PLK1;CBLC;PYCARD;PKIB;RGS2;BMP2;PRKAR2B;SPRY2;PPARG;SPRY1
1378,GO_Biological_Process_2023,Positive Regulation Of Glial Cell Differentiation (GO:0045687),4/17,0.3536362507500679,0.999996300842126,0,0,1.4326460406279258,1.4892161245064095,EGR2;BMP2;PTPRZ1;PTN
1377,GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444),4/17,0.3536362507500679,0.999996300842126,0,0,1.4326460406279258,1.4892161245064095,CDC20;USP44;BUB1B;MAD2L1
1376,GO_Biological_Process_2023,Negative Regulation Of Striated Muscle Cell Differentiation (GO:0051154),4/17,0.3536362507500679,0.999996300842126,0,0,1.4326460406279258,1.4892161245064095,BMP2;CEACAM5;NKX2-5;DKK1
1375,GO_Biological_Process_2023,Negative Regulation Of Rho Protein Signal Transduction (GO:0035024),4/17,0.3536362507500679,0.999996300842126,0,0,1.4326460406279258,1.4892161245064095,KANK1;MYOC;STMN1;MET
